Name,Status,HierarchyPath
Sternocleidomastoid_lymph_nodes_R,Inactive,Lymphatic_system/Head_and_Neck/Sternocleidomastoid_lymph_nodes_R
Zygomatic_zygomaticotemporal_foramen_R,Inactive,Skeleton_system/Head_and_Neck/Zygomatic_zygomaticotemporal_foramen_R
Superior_ophthalmic_L,Inactive,Vein_system/Head_and_Neck/Superior_ophthalmic_L
Internal_urethral_sphincter,Inactive,Reproductive_system/Pelvis_and_Hip/Male/Internal_urethral_sphincter
S03_Ventral_root_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S03_Ventral_root_male_L
Uterine_R_A,Active,Artery_system/Pelvis_and_Hip/Female/Uterine_R_A
Dorsal_digital_hand_R_A,Inactive,Artery_system/Arm_R/Dorsal_digital_hand_R_A
Mandible_mental_foramen_R,Inactive,Skeleton_system/Head_and_Neck/Mandible_mental_foramen_R
Anterior_jugular_lymph_vessel_R,Inactive,Lymphatic_system/Head_and_Neck/Anterior_jugular_lymph_vessel_R
Angular_R_V,Inactive,Vein_system/Head_and_Neck/Angular_R_V
ABCDEFG5th_Middle_phalanx_hand_L,Inactive,Skeleton_system/Arm_L/ABCDEFG5th_Middle_phalanx_hand_L
Inferior_mesenteric_plexus,Inactive,Nervous_system/Abdomen/Common/Inferior_mesenteric_plexus
Pulmonary_valve_left_cusp,Inactive,Artery_system/Thorax/heart/group6/Pulmonary_valve_left_cusp
Right_ventricle,Inactive,Artery_system/Thorax/heart/group10/Right_ventricle
Precentral_gyrus_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Cerebral_cortex/Left_cerebral_cortex/Left_frontal_lobe/Precentral_gyrus_L
Iliotibial_456Maissiat2689s789_tract_456band789_R,Inactive,Muscle_system/Lower_Limb_R/Common/Iliotibial_456Maissiat2689s789_tract_456band789_R
Maxillary_L_V,Inactive,Vein_system/Head_and_Neck/Maxillary_L_V
Thymus,Inactive,Lymphatic_system/Thorax/Common/Thymus
CN_05_456V789_Trigeminal_456semilunar789_ganglion_R,Inactive,Nervous_system/Head_and_Neck/Common/CN_05_456V789_Trigeminal_456semilunar789_ganglion_R
Lactiferous_ducts_L,Active,Reproductive_system/Thorax/Lactiferous_ducts_L
MaSKRle,Inactive,Ligament_system/Head_and_Neck/Repetition_with_Back/MaSKRle
Inferior_ophthalmic_L,Inactive,Vein_system/Head_and_Neck/Inferior_ophthalmic_L
Greater_omentum_456gastrocolic_omentum789,Inactive,Digestive_system/Abdomen/Greater_omentum_456gastrocolic_omentum789
Musculophrenic_L_V,Inactive,Vein_system/Thorax/Musculophrenic_L_V
Pharyngeal_L_A,Inactive,Artery_system/Head_and_Neck/Pharyngeal_L_A
Mesencephalon_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Mesencephalon_R
Serratus_posterior_superior_R,Inactive,Muscle_system/Back/Common/Serratus_posterior_superior_R
Sternothyroid_R,Inactive,Muscle_system/Head_and_Neck/Sternothyroid_R
Pectoralis_major_L,Active,Muscle_system/Thorax/Pectoralis_major_L
Superficial_temporal_R_V,Inactive,Vein_system/Head_and_Neck/Superficial_temporal_R_V
Sympathetic_trunk_thoracic_region_male_R,Inactive,Nervous_system/Thorax/MalABCDEFGe/Sympathetic_trunk_thoracic_region_male_R
Middle_cervical_sympathetic_ganglion_R,Inactive,Nervous_system/Head_and_Neck/Common/Middle_cervical_sympathetic_ganglion_R
Cystic_V,Inactive,Vein_system/Abdomen/Common/Cystic_V
Branches_of_parasternal_lymph_vessels_female_R,Inactive,Lymphatic_system/Thorax/FeHIJKmale/Branches_of_parasternal_lymph_vessels_female_R
Pancreatic_branches_to_head_456caput789,Inactive,Artery_system/Abdomen/Common/Pancreatic_branches_to_head_456caput789
T05_Dorsal_ramus_L,Inactive,Nervous_system/Back/Common/T05_Dorsal_ramus_L
HABCDEFGead_and_Neck,Inactive,Respiratory_system/HABCDEFGead_and_Neck
Cervicothoracic_456stellate789_ganglion_R,Inactive,Nervous_system/Thorax/Common/Cervicothoracic_456stellate789_ganglion_R
Ulnar_dorsal_carpal_branch_L,Inactive,Artery_system/Arm_L/Ulnar_dorsal_carpal_branch_L
Iliolumbar_female_L_A,Active,Artery_system/Pelvis_and_Hip/Female/Iliolumbar_female_L_A
Ansa_cervicalis_inferior_branch_R,Inactive,Nervous_system/Head_and_Neck/Common/Ansa_cervicalis_inferior_branch_R
Extensor_carpi_radialis_brevis_L,Inactive,Muscle_system/Arm_L/Extensor_carpi_radialis_brevis_L
Inguinal_ligament_male_R,Inactive,Ligament_system/Pelvis_and_Hip/Male/Inguinal_ligament_male_R
Common_interosseous_R,Inactive,Artery_system/Arm_R/Common_interosseous_R
Palmar_digital_456ulnar789_R,Inactive,Nervous_system/Arm_R/Palmar_digital_456ulnar789_R
Palmar_456volar789_radioulnar_ligament_L,Inactive,Ligament_system/Arm_L/Palmar_456volar789_radioulnar_ligament_L
External_iliac_male_L_V,Inactive,Vein_system/Pelvis_and_Hip/Male/External_iliac_male_L_V
Posterior_longitudinal_ligament_thoracic_region_femaleABCDEFG,Inactive,Ligament_system/Back/Female/Posterior_longitudinal_ligament_thoracic_region_femaleABCDEFG
Superior_medial_palpebral_L_A,Inactive,Artery_system/Head_and_Neck/Superior_medial_palpebral_L_A
Kidney_back_R,Inactive,Urinary_system/Abdomen/Common/Kidney_back_R
External_jugular_R,Inactive,Vein_system/Head_and_Neck/External_jugular_R
Palmar_ulnocarpal_ligament_456ulnolunate_and_ulnotriquetral789_L,Inactive,Ligament_system/Arm_L/Palmar_ulnocarpal_ligament_456ulnolunate_and_ulnotriquetral789_L
LarynxABCDEFG,Inactive,Respiratory_system/TABCDEFGhorax/LarynxABCDEFG
Inferior_gluteal_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/Inferior_gluteal_female_R
C07246T01_Intervertebral_disc,Inactive,Skeleton_system/Head_and_Neck/C07246T01_Intervertebral_disc
S02_Dorsal_root_ganglion_female_L,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/S02_Dorsal_root_ganglion_female_L
Inferior_glenohumeral_ligament_R,Inactive,Ligament_system/Arm_R/Inferior_glenohumeral_ligament_R
CN_456X789_Superior_cervical_456vagal789_cardiac_nerve_R,Inactive,Nervous_system/Head_and_Neck/Repetition_with_Thorax/Common/CN_456X789_Superior_cervical_456vagal789_cardiac_nerve_R
Inferior_adrenal_R,Inactive,Artery_system/Abdomen/Common/Inferior_adrenal_R
Renal_plexus_LABCDEFG,Inactive,Nervous_system/Abdomen/Common/Renal_plexus_LABCDEFG
S04_Ventral_root_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S04_Ventral_root_male_L
Lateral_inferior_genicular_R_A,Inactive,Artery_system/Lower_Limb_R/Common/Lateral_inferior_genicular_R_A
ABCDEFG3rd_Proximal_phalanx_hand_L,Inactive,Skeleton_system/Arm_L/ABCDEFG3rd_Proximal_phalanx_hand_L
Buck2689s_fascia_456lower789,Inactive,Reproductive_system/Pelvis_and_Hip/Male/Buck2689s_fascia_456lower789
Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_female_L,Inactive,Artery_system/Lower_Limb_L/Female/Profunda_femoris_456deep_femoral_deep_artery_of_the_thigh789_female_L
T01246T02_Intervertebral_discABCDEFG,Inactive,Skeleton_system/Back/Common/T01246T02_Intervertebral_discABCDEFG
Sympathetic_trunk_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Sympathetic_trunk_male_R
Posterior_auricular_L_V,Inactive,Vein_system/Head_and_Neck/Posterior_auricular_L_V
CN09_456IX789_Glossopharyngeal01234pharyngeal_tonsillar_and_lingual_branches_L,Inactive,Nervous_system/Head_and_Neck/Common/CN09_456IX789_Glossopharyngeal01234pharyngeal_tonsillar_and_lingual_branches_L
Tertiary_456segmental789_bronchus_456IV789_L,Inactive,Respiratory_system/TABCDEFGhorax/Tertiary_456segmental789_bronchus_456IV789_L
Grey_rami_communicantes_cervical_region_female_RABCDEFG,Inactive,Nervous_system/Thorax/FemABCDEFGale/Grey_rami_communicantes_cervical_region_female_RABCDEFG
Anterior_tibial_recurrent_L_A,Inactive,Artery_system/Lower_Limb_L/Common/Anterior_tibial_recurrent_L_A
Common,Inactive,Lymphatic_system/Abdomen/Common
polySurface262,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/polySurface262
Internal_thoracic_456mammary789_R_A,Inactive,Artery_system/Thorax/Internal_thoracic_456mammary789_R_A
Common,Inactive,Nervous_system/Head_and_Neck/Repetition_with_Thorax/Common
L05_Dorsal_root_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/L05_Dorsal_root_female_R
Arm_L,Inactive,Ligament_system/Arm_L
Plantar_interossei_R,Inactive,Muscle_system/Lower_Limb_R/Common/Plantar_interossei_R
External_oblique_male_R,Inactive,Muscle_system/Abdomen/Male/External_oblique_male_R
Medial_inferior_genicular_R_V,Inactive,Vein_system/Lower_Limb_R/Common/Medial_inferior_genicular_R_V
Palmar_456volar789_carpometacarpal_ligament_L,Inactive,Ligament_system/Arm_L/Palmar_456volar789_carpometacarpal_ligament_L
Circumflex_humeral_posterior_L_V,Inactive,Vein_system/Arm_L/Circumflex_humeral_posterior_L_V
Superficial_circumflex_iliac_male_L_V,Inactive,Vein_system/Pelvis_and_Hip/Male/Superficial_circumflex_iliac_male_L_V
Sesamoid_medial_R,Inactive,Skeleton_system/Lower_Limb_R/Common/Sesamoid_medial_R
Dorsal_metacarpal_ligaments_R,Inactive,Ligament_system/Arm_R/Dorsal_metacarpal_ligaments_R
Tertiary_456segmental789_bronchus_456IX789_L,Inactive,Respiratory_system/TABCDEFGhorax/Tertiary_456segmental789_bronchus_456IX789_L
L04_Dorsal_ramus_medial_branch_R,Active,Nervous_system/Pelvis_and_Hip/Common/L04_Dorsal_ramus_medial_branch_R
C04_Dorsal_ramus_L,Inactive,Nervous_system/Head_and_Neck/Common/C04_Dorsal_ramus_L
T05_Dorsal_ramus_lateral_branch_R,Inactive,Nervous_system/Back/Common/T05_Dorsal_ramus_lateral_branch_R
Subpyloric_lymph_nodes,Inactive,Lymphatic_system/Abdomen/Common/Subpyloric_lymph_nodes
C02_Spinal_nerve_456ventral_ramus789_R,Inactive,Nervous_system/Head_and_Neck/Common/C02_Spinal_nerve_456ventral_ramus789_R
Rectum,Active,Digestive_system/Pelvis_and_Hip/Rectum
Interatrial_456Bachmann2689s789_bundle,Inactive,Artery_system/Thorax/heart/group4/Interatrial_456Bachmann2689s789_bundle
T01_Ventral_root_L,Inactive,Nervous_system/Back/Common/T01_Ventral_root_L
Pubococcygeus_456part_of_levator_ani789_male_R,Inactive,Muscle_system/Pelvis_and_Hip/Male/Pubococcygeus_456part_of_levator_ani789_male_R
Psoas_major_female_LABCDEFG,Active,Muscle_system/Pelvis_and_Hip/Female/Psoas_major_female_LABCDEFG
Arcuate_nucleus_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Arcuate_nucleus_L
Indusium_griseum_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Indusium_griseum_R
Tectorial_membrane_456deep_accessory_part789_L,Inactive,Ligament_system/Head_and_Neck/Common/Tectorial_membrane_456deep_accessory_part789_L
Posterior_lateral_nasal_branches_L,Inactive,Artery_system/Head_and_Neck/Posterior_lateral_nasal_branches_L
Subparotid_lymph_node_R,Inactive,Lymphatic_system/Head_and_Neck/Subparotid_lymph_node_R
T10_Cutaneous_branches_lateral_R,Inactive,Nervous_system/Thorax/Repetition_with_Abdomen/Common/T10_Cutaneous_branches_lateral_R
Biceps_brachii_long_head_R,Inactive,Muscle_system/Arm_R/Biceps_brachii_long_head_R
Middle_sacral_lymph_nodes_male,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTMale/Middle_sacral_lymph_nodes_male
Spermatic_fascia_R,Inactive,Reproductive_system/Pelvis_and_Hip/Male/Spermatic_fascia_R
Plantaris_L,Inactive,Muscle_system/Lower_Limb_L/Common/Plantaris_L
Interphalangeal_articular_capsule_of_pollex_R,Inactive,Ligament_system/Arm_R/Interphalangeal_articular_capsule_of_pollex_R
L05_Dorsal_ramus_female_R,Inactive,Nervous_system/Pelvis_and_Hip/FemaUVWXYZle/L05_Dorsal_ramus_female_R
Artery_system,Active,Artery_system
Adductor_brevis_female_R,Inactive,Muscle_system/Lower_Limb_R/Female/Adductor_brevis_female_R
Dorsal_hypothalamic_area_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Dorsal_hypothalamic_area_R
ABCDEFG1st_Distal_phalanx_hallux_L,Inactive,Skeleton_system/Lower_Limb_L/Common/ABCDEFG1st_Distal_phalanx_hallux_L
T06_Ventral_root_L,Inactive,Nervous_system/Back/Common/T06_Ventral_root_L
Longissimus_capitis_R,Inactive,Muscle_system/Back/Common/Longissimus_capitis_R
T05_Dorsal_ramus_R,Inactive,Nervous_system/Back/Common/T05_Dorsal_ramus_R
Sciatic_L,Inactive,Nervous_system/Pelvis_and_Hip/Repetition_with_LLL/Common/Sciatic_L
C08_Dorsal_ramus_medial_branch_R,Inactive,Nervous_system/Head_and_Neck/Common/C08_Dorsal_ramus_medial_branch_R
Coccyx_male,Inactive,Skeleton_system/Pelvis_and_Hip/Male/Coccyx_male
Hypogastric_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Hypogastric_male_L
Node_of_ligamentum_arteriosum_456inconstant789,Inactive,Lymphatic_system/Thorax/Common/Node_of_ligamentum_arteriosum_456inconstant789
Femur_thigh_female_L,Inactive,Skeleton_system/Lower_Limb_L/FSKRemale/Femur_thigh_female_L
Pars_tuberalis_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Pars_tuberalis_L
Pulmonary_plexus,Inactive,Nervous_system/Thorax/Common/Pulmonary_plexus
ABCDEFG1st_Metatarsal_hallux_L,Inactive,Skeleton_system/Lower_Limb_L/Common/ABCDEFG1st_Metatarsal_hallux_L
L03_Dorsal_root_ganglion_L,Active,Nervous_system/Pelvis_and_Hip/Common/L03_Dorsal_root_ganglion_L
S01_Dorsal_root_male_R,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/S01_Dorsal_root_male_R
Dorsomedial_nuclei_L,Inactive,Nervous_system/Head_and_Neck/Common/brain/Dorsomedial_nuclei_L
Dorsal_metatarsal_R,Inactive,Artery_system/Lower_Limb_R/Common/Dorsal_metatarsal_R
Sigmoid_V,Inactive,Vein_system/Abdomen/Common/Sigmoid_V
L03_Dorsal_root_L,Active,Nervous_system/Pelvis_and_Hip/Common/L03_Dorsal_root_L
ABCDEFG5th_Middle_phalanx_foot_L,Inactive,Skeleton_system/Lower_Limb_L/Common/ABCDEFG5th_Middle_phalanx_foot_L
Deep_parotid_456preauricular789_lymph_nodes_L,Inactive,Lymphatic_system/Head_and_Neck/Deep_parotid_456preauricular789_lymph_nodes_L
Transversus_abdominis_male_R,Inactive,Muscle_system/Abdomen/Male/Transversus_abdominis_male_R
Posterior_meningeal_R,Inactive,Artery_system/Head_and_Neck/Posterior_meningeal_R
C06_Spinal_nerve_456ventral_ramus789_L,Inactive,Nervous_system/Head_and_Neck/Common/C06_Spinal_nerve_456ventral_ramus789_L
Accessory_meningeal_L,Inactive,Artery_system/Head_and_Neck/Accessory_meningeal_L
Inferior_rectal_female_R_A,Active,Artery_system/Pelvis_and_Hip/Female/Inferior_rectal_female_R_A
Superior_vesical_male_R_V,Inactive,Vein_system/Pelvis_and_Hip/Male/Superior_vesical_male_R_V
Rectus_femoris_male_R,Inactive,Muscle_system/Lower_Limb_R/Male/Rectus_femoris_male_R
L03_Vertebra,Inactive,Skeleton_system/Back/Common/L03_Vertebra
Palmar_interosseous_1st_L,Inactive,Muscle_system/Arm_L/Palmar_interosseous_1st_L
Superficial_fibular_456peroneal789_L,Inactive,Nervous_system/Lower_Limb_L/Common/Superficial_fibular_456peroneal789_L
T10_Ventral_root_R,Inactive,Nervous_system/Back/Common/T10_Ventral_root_R
Genitofemoral_femoral_branch_L,Active,Nervous_system/Pelvis_and_Hip/Common/Genitofemoral_femoral_branch_L
Great_cardiac_456anterior_interventricular789_vein,Inactive,Artery_system/Thorax/heart/Great_cardiac_456anterior_interventricular789_vein
Transversus_abdominis_female_R,Active,Muscle_system/Abdomen/Female/Transversus_abdominis_female_R
Anterior_longitudinal_ligament_cervical_region_female_Head_and_Neck,Inactive,Ligament_system/Head_and_Neck/Repetition_with_Back/FeSKRmale/Anterior_longitudinal_ligament_cervical_region_female_Head_and_Neck
Dorsal_interosseous_1st_L,Inactive,Muscle_system/Arm_L/Dorsal_interosseous_1st_L
T11_Cutaneous_branches_anterior_male_L,Inactive,Nervous_system/Abdomen/UVWXYZMale/T11_Cutaneous_branches_anterior_male_L
C05_Dorsal_ramus_lateral_branch_L,Inactive,Nervous_system/Head_and_Neck/Common/C05_Dorsal_ramus_lateral_branch_L
Reproductive_system,Active,Reproductive_system
Nuclei_medialis_thalami_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Nuclei_medialis_thalami_R
T02_Ventral_root_L,Inactive,Nervous_system/Back/Common/T02_Ventral_root_L
Lateral_sacral_lymph_nodes_male_L,Inactive,Lymphatic_system/Pelvis_and_Hip/OPQRSTMale/Lateral_sacral_lymph_nodes_male_L
Molar_third_wisdom_01_R,Inactive,Skeleton_system/Head_and_Neck/Molar_third_wisdom_01_R
Psoas_major_female_L,Inactive,Muscle_system/Abdomen/Repetition_with_Pelvis_and_Hip/FemZYXQPOale/Psoas_major_female_L
Zygomaticoorbital_L_V,Inactive,Vein_system/Head_and_Neck/Zygomaticoorbital_L_V
Rectus_femoris_female_R,Inactive,Muscle_system/Lower_Limb_R/Female/Rectus_femoris_female_R
Acromioclavicular_ligament_R,Inactive,Ligament_system/Arm_R/Acromioclavicular_ligament_R
Anterior_axillary_456pectoral789_lymph_nodes_L,Inactive,Lymphatic_system/Thorax/Common/Anterior_axillary_456pectoral789_lymph_nodes_L
Mitral_456bicuspid789_valve_antermedial_456septal789_leaflet,Inactive,Artery_system/Thorax/heart/group5/Mitral_456bicuspid789_valve_antermedial_456septal789_leaflet
Aortic_valve_annulus,Inactive,Artery_system/Thorax/heart/group7/Aortic_valve_annulus
Lateral_femoral_cutaneous_male_L,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Lateral_femoral_cutaneous_male_L
T10_Cutaneous_branches_anterior_female_L,Inactive,Nervous_system/Abdomen/UVWXYZFemale/T10_Cutaneous_branches_anterior_female_L
Coracobrachialis_R,Inactive,Muscle_system/Arm_R/Coracobrachialis_R
Lateral_meniscus_L,Inactive,Ligament_system/Lower_Limb_L/Common/Lateral_meniscus_L
Testicular_plexus_LABCDEFG,Inactive,Nervous_system/Pelvis_and_Hip/MaleUVWXYZ/Testicular_plexus_LABCDEFG
Sacrotuberous_ligament_male_L,Inactive,Ligament_system/Pelvis_and_Hip/Male/Sacrotuberous_ligament_male_L
Inferior_anastomotic_vein_456of_Labbe789_R,Inactive,Vein_system/Head_and_Neck/Inferior_anastomotic_vein_456of_Labbe789_R
Molar_first_03_R,Inactive,Skeleton_system/Head_and_Neck/Molar_first_03_R
Stylomastoid_foramen_L,Inactive,Skeleton_system/Head_and_Neck/Stylomastoid_foramen_L
Calcaneus_L,Inactive,Skeleton_system/Lower_Limb_L/Common/Calcaneus_L
L01_Spinal_nerve_R,Active,Nervous_system/Pelvis_and_Hip/Common/L01_Spinal_nerve_R
Intermediate_lumbar_lymph_nodes_female,Inactive,Lymphatic_system/Abdomen/FemHIJKale/Intermediate_lumbar_lymph_nodes_female
Internal_carotid_cervical_part_L,Inactive,Artery_system/Head_and_Neck/Internal_carotid_cervical_part_L
C08_Spinal_nerve_456ventral_ramus789_L,Inactive,Nervous_system/Head_and_Neck/Common/C08_Spinal_nerve_456ventral_ramus789_L
Coccyx_female,Active,Skeleton_system/Pelvis_and_Hip/Female/Coccyx_female
Ileum_456posterior_intestine357distal_intestine789,Inactive,Digestive_system/Abdomen/Ileum_456posterior_intestine357distal_intestine789
Female,Active,Skin_system/Back/Female
T07_Dorsal_ramus_lateral_branch_L,Inactive,Nervous_system/Back/Common/T07_Dorsal_ramus_lateral_branch_L
Levatores_costarum_456longi789_L,Active,Muscle_system/Thorax/Levatores_costarum_456longi789_L
Palatine_R,Inactive,Skeleton_system/Head_and_Neck/Palatine_R
Nuclei_lateralis_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Nuclei_lateralis_R
C02_Dorsal_root_R,Inactive,Nervous_system/Head_and_Neck/Common/C02_Dorsal_root_R
Labial_branches_L,Inactive,Vein_system/Head_and_Neck/Labial_branches_L
Anterior_longitudinal_ligament_lumbar_region_female,Inactive,Ligament_system/Back/Female/Anterior_longitudinal_ligament_lumbar_region_female
Juxtaesophageal_lymph_nodes_L,Inactive,Lymphatic_system/Thorax/Common/Juxtaesophageal_lymph_nodes_L
Common_tendinous_ring_R,Inactive,Muscle_system/Head_and_Neck/Common_tendinous_ring_R
Subcostal_456innermost_intercostal789_L,Active,Muscle_system/Thorax/Subcostal_456innermost_intercostal789_L
ABCDEFG3rd_Metacarpal_R,Inactive,Skeleton_system/Arm_R/ABCDEFG3rd_Metacarpal_R
Greater_trochanteric_bursa_L,Inactive,Muscle_system/Lower_Limb_L/Common/Greater_trochanteric_bursa_L
Posterior_talocalcaneal_ligament_L,Inactive,Ligament_system/Lower_Limb_L/Common/Posterior_talocalcaneal_ligament_L
Pelvis_and_Hip,Active,Skeleton_system/Pelvis_and_Hip
Pars_distalis_R,Inactive,Nervous_system/Head_and_Neck/Common/brain/Pars_distalis_R
T06_Dorsal_ramus_R,Inactive,Nervous_system/Back/Common/T06_Dorsal_ramus_R
T12_456subcostal789_Spinal_nerve_456ventral_ramus789_male_LABCDEFG,Inactive,Nervous_system/Abdomen/UVWXYZMale/T12_456subcostal789_Spinal_nerve_456ventral_ramus789_male_LABCDEFG
Palatoglossus_R,Inactive,Muscle_system/Head_and_Neck/Palatoglossus_R
Interspinales_lumborum_female_L,Inactive,Muscle_system/Back/Female/Interspinales_lumborum_female_L
Zygomaticoorbital_R_A,Inactive,Artery_system/Head_and_Neck/Zygomaticoorbital_R_A
Twelfth_rib_R,Inactive,Skeleton_system/Thorax/Twelfth_rib_R
Submental_R_A,Inactive,Artery_system/Head_and_Neck/Submental_R_A
C04_Spinal_nerve_456ventral_ramus789_R,Inactive,Nervous_system/Head_and_Neck/Common/C04_Spinal_nerve_456ventral_ramus789_R
Coracobrachialis_L,Inactive,Muscle_system/Arm_L/Coracobrachialis_L
Superior_epigastric_R_A,Inactive,Artery_system/Abdomen/Common/Superior_epigastric_R_A
Posterior_tibiofibular_ligament_R,Inactive,Ligament_system/Lower_Limb_R/Common/Posterior_tibiofibular_ligament_R
Ulnar_dorsal_branch_L,Inactive,Nervous_system/Arm_L/Ulnar_dorsal_branch_L
Piriform_sinus,Inactive,Digestive_system/Head_and_Neck/Piriform_sinus
Median_medial_root_R,Inactive,Nervous_system/Thorax/Common/Median_medial_root_R
Palmar_digital_456ulnar789_L,Inactive,Nervous_system/Arm_L/Palmar_digital_456ulnar789_L
Ethmoid_sinuses_posterior_group456membranes789,Inactive,Respiratory_system/HABCDEFGead_and_Neck/Ethmoid_sinuses_posterior_group456membranes789
T12246L01_Intervertebral_discABCDEFG,Inactive,Skeleton_system/Back/Common/T12246L01_Intervertebral_discABCDEFG
Appendicular,Inactive,Vein_system/Abdomen/Common/Appendicular
Superior_pharyngeal_constrictor_R,Inactive,Muscle_system/Head_and_Neck/Superior_pharyngeal_constrictor_R
